,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,tags,replies,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,gif_url,gif_thumb,video_url,video_thumb,is_quote_status,quote_id,quote_url,is_reply_to,has_parent_tweet
137,1076278183069069312,1076278183069069312,1545439689000,2018-12-22,07:48:09,WIB,250483035,putri_k_w,Putri KW,,@BPJSKesehatanRI apakah setiap wni wajib mendaftarkan diri dan mempunyai bpjs kesehatan?,[],"[{'id': 250483035, 'id_str': '250483035', 'screen_name': 'putri_k_w'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/putri_k_w/status/1076278183069069312,,,,,,0,0,,0,0
139,1076270370171179008,1076270370171179008,1545437827000,2018-12-22,07:17:07,WIB,360909066,deni_uduk,Deni Uduk Irawan,,"@BPJSKesehatanRI selamat pagi,min mau tanya.kalo bpjs kesehatan sy awalnya dbuat karena utk bekerja diperusahaan,tp skarang sdh 4bulan berlalu sy sdh tdk bekerja. Bagaimana mengubah status bpjs agar menjadi kategori Bukan Pekerja & sy bs membayar sendiri? Trims",[],"[{'id': 360909066, 'id_str': '360909066', 'screen_name': 'deni_uduk'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/deni_uduk/status/1076270370171179008,,,,,,0,0,,0,0
140,1076269686495404032,1076269686495404032,1545437664000,2018-12-22,07:14:24,WIB,703947503750684672,danielunan,ㅤ,,"@BPJSKesehatanRI min, ini benar konsekuensi ga punya kartu bpjs atau blm terdata sebagai anggota bpjs ?  pic.twitter.com/8UzPS2ptq7",[],"[{'id': 703947503750684672, 'id_str': '703947503750684672', 'screen_name': 'danielunan'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/Du-tkSeVsAEIoSW.jpg'],1,0,0,,[],https://twitter.com/danielunan/status/1076269686495404032,,,,,,0,0,,0,0
141,1076263995760291840,1076074622569742337,1545436307000,2018-12-22,06:51:47,WIB,945248351565398017,suherma53272787,Suherman,,Caranya gimana yah,[],"[{'id': 945248351565398017, 'id_str': '945248351565398017', 'screen_name': 'Suherma53272787'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 736375875323629569, 'id_str': '736375875323629569', 'screen_name': 'myr_bdg'}]",[],[],[],0,0,0,,[],https://twitter.com/Suherma53272787/status/1076263995760291840,,,,,,0,0,,1,1
146,1076257005365383168,1076103453942796290,1545434640000,2018-12-22,06:24:00,WIB,710981289885585408,susenodwi1,Suseno dwi,,Trima kasih infonya,[],"[{'id': 710981289885585408, 'id_str': '710981289885585408', 'screen_name': 'Susenodwi1'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Susenodwi1/status/1076257005365383168,,,,,,0,0,,1,1
148,1076255337487917056,1075760283715432449,1545434242000,2018-12-22,06:17:22,WIB,145154620,asboediono,MARISSA❤DANIEL &  Us 🇦🇺,,Gagal bayar itu karena Kesalahan Mengelola Manjemen dan Keuangan BPJS jangan karena kesalahan yang dibuatnya sendiri itu kemudian menyalahkan dan menghukum masyarakat yang tidak memiliki Hubungan langsung dengan #ApaItu BPJS 👈 Pemikiran Bodoh yang tidak masuk Akal #hening,[],"[{'id': 145154620, 'id_str': '145154620', 'screen_name': 'asboediono'}, {'id': 935547957234954240, 'id_str': '935547957234954240', 'screen_name': 'SwadesiNKRI'}, {'id': 394326258, 'id_str': '394326258', 'screen_name': 'munasir88'}, {'id': 576755999, 'id_str': '576755999', 'screen_name': 'bengkeldodo'}, {'id': 252415154, 'id_str': '252415154', 'screen_name': 'Ronnie_Rusli'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 592974085, 'id_str': '592974085', 'screen_name': 'aditnamasaya'}, {'id': 1109198178, 'id_str': '1109198178', 'screen_name': 'HMSoeharto1921'}, {'id': 142718499, 'id_str': '142718499', 'screen_name': 'bpkri'}, {'id': 104714478, 'id_str': '104714478', 'screen_name': 'KPK_RI'}]",[],[],[],1,1,4,,"['#apaitu', '#hening']",https://twitter.com/asboediono/status/1076255337487917056,,,,,,0,0,,1,1
149,1076254281471148032,1076254281471148032,1545433991000,2018-12-22,06:13:11,WIB,3138654690,wahyuonsunday,wahyu on sunday,,@BPJSKesehatanRI  min kalo periksa kandungan bisa pakai kartu bpjs gk? Tks,[],"[{'id': 3138654690, 'id_str': '3138654690', 'screen_name': 'wahyuonsunday'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/wahyuonsunday/status/1076254281471148032,,,,,,0,0,,0,0
152,1076253458280284160,1076253458280284160,1545433794000,2018-12-22,06:09:54,WIB,153735030,nannaratna,Ratna,,"Pagi min, bisa minta tolong check bpjs aktif atau tdk ? Saya dm ya min. Tks @BPJSKesehatanRI",[],"[{'id': 153735030, 'id_str': '153735030', 'screen_name': 'NannaRatna'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/NannaRatna/status/1076253458280284160,,,,,,0,0,,0,0
153,1076252253231636480,1076075609090973697,1545433507000,2018-12-22,06:05:07,WIB,544922461,ibnu_radi,Kasmui08,,"Isinya benar atau tidak, itu yg lebih substantial utk dijawab",[],"[{'id': 544922461, 'id_str': '544922461', 'screen_name': 'Ibnu_Radi'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 1075711718100094979, 'id_str': '1075711718100094979', 'screen_name': 'Boedi86716673'}]",[],[],[],0,0,0,,[],https://twitter.com/Ibnu_Radi/status/1076252253231636480,,,,,,0,0,,1,1
155,1076243480916066304,1076074622569742337,1545431416000,2018-12-22,05:30:16,WIB,971506102331351040,penikmatsenja08,Penikmat Senja,,harus berapa kali kita ke kantor cabang？antriannya menghabiskan waktu berjam2.  lalu masalahnya belum tentu selesai. dan ini sdh dialami. Apakah tidak ada cara paling mudah untuk menyelesaikan masalah ini？KK sdh ada dalam sistem jumlahnya pun jelas.,[],"[{'id': 971506102331351040, 'id_str': '971506102331351040', 'screen_name': 'Penikmatsenja08'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Penikmatsenja08/status/1076243480916066304,,,,,,0,0,,1,1
156,1076241354970157056,1076134025184440320,1545430909000,2018-12-22,05:21:49,WIB,1570180369,zeni_q,zeni fathul ulum,,"audah via dm ya min, foto kartu dan fc kk",[],"[{'id': 1570180369, 'id_str': '1570180369', 'screen_name': 'zeni_q'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/zeni_q/status/1076241354970157056,,,,,,0,0,,1,1
158,1076232930018512896,1076161156258004992,1545428900000,2018-12-22,04:48:20,WIB,204579116,hijacker76,eko andrianto,,Ke kantor cabang,[],"[{'id': 204579116, 'id_str': '204579116', 'screen_name': 'hijacker76'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/hijacker76/status/1076232930018512896,,,,,,0,0,,1,1
159,1076232834304491521,1076074622569742337,1545428877000,2018-12-22,04:47:57,WIB,971506102331351040,penikmatsenja08,Penikmat Senja,,3 bulan saya belum membayar. Okto-Des. kembalikan dana saya yg 2 bulan untuk org yg tidak pernah saya tahu. Kita tidak ingin berburuk sangka. @PartaiSocmed,[],"[{'id': 971506102331351040, 'id_str': '971506102331351040', 'screen_name': 'Penikmatsenja08'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 869327120, 'id_str': '869327120', 'screen_name': 'PartaiSocmed'}]",['partaisocmed'],[],[],0,0,0,,[],https://twitter.com/Penikmatsenja08/status/1076232834304491521,,,,,,0,0,,1,1
160,1076232057548754944,1076074622569742337,1545428692000,2018-12-22,04:44:52,WIB,971506102331351040,penikmatsenja08,Penikmat Senja,,di KK kami 3 orang.tapi kenapa setiap bayar di atm mesti muncul untuk 4 orang. sdh dilaporkan sejak Juli. Agustus-September saya bayar saja mungkin masih perbaikan data. ehhh sampai tagihannya terus 4 orang. padahala di aplikasi JKN hanya 3. yang 1 ini siapa？,[],"[{'id': 971506102331351040, 'id_str': '971506102331351040', 'screen_name': 'Penikmatsenja08'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],2,0,0,,[],https://twitter.com/Penikmatsenja08/status/1076232057548754944,,,,,,0,0,,1,1
180,1076219725326110720,1076145960156225536,1545425752000,2018-12-22,03:55:52,WIB,1036864903301160960,imanuelparna,Parna Imanuel Simbolon,,"Baik.... Terimakasih atas informasihnya..... Dan kalau saya saran, tolong gambar itu di buat stempel HOAKS nya dan sebarkan ke media sosial bahwa itu hoaks, biar masyarakat tidak salah dalam hal ini",[],"[{'id': 1036864903301160960, 'id_str': '1036864903301160960', 'screen_name': 'ImanuelParna'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/ImanuelParna/status/1076219725326110720,,,,,,0,0,,1,1
183,1076218774594846720,1076109551399620613,1545425525000,2018-12-22,03:52:05,WIB,371101189,nitnit2208,Agustina,,Terima kasih banyak untuk informasinya min.. Nnti akan sy bantu sampaikan tmn2 yg mgkin jg dpt info2 salah spti itu. GBU,[],"[{'id': 371101189, 'id_str': '371101189', 'screen_name': 'NitNit2208'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/NitNit2208/status/1076218774594846720,,,,,,0,0,,1,1
194,1076203268185907200,1076203268185907200,1545421828000,2018-12-22,02:50:28,WIB,910420136749756418,budihid60924726,budihidayat,,"@BPJSKesehatanRI assalamualaikum miin , mo nannya min, pengumuman seleksi PTT BPJS kemaren ,kapan yaa min ? Mohon responnya ya min , makasiih",[],"[{'id': 910420136749756418, 'id_str': '910420136749756418', 'screen_name': 'budihid60924726'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/budihid60924726/status/1076203268185907200,,,,,,0,0,,0,0
202,1076192941117337600,1076192941117337600,1545419366000,2018-12-22,02:09:26,WIB,1056200709765394432,murahalkes,Alkes Murah,,"Mohon Pencerahan @BPJSKesehatanRI , aturan rujukan yg harus di pakai peserta BPJS mandiri.Saya Priksa Di Klinik - Di Rujuk Ke RS-Trus Malah Di Rujuk Ke Puskesmas.  Klo Ke Puskesmas Ngapain Saya Bayar mahal BPJS, Sedangkan Puskesmas Hanya 5.000 Rupiah Ga Sebanding.",[],"[{'id': 1056200709765394432, 'id_str': '1056200709765394432', 'screen_name': 'MurahAlkes'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/MurahAlkes/status/1076192941117337600,,,,,,0,0,,0,0
219,1076186140028223488,1076102373532098560,1545417745000,2018-12-22,01:42:25,WIB,1066688316542640129,awardana79,ardi #relawan🇲🇨pejuang🇵🇸02,,"Kalau memang itu bukan dr pihak bpjs yg buat selebaran tolong pihak bpjs membuat klarifikasi nya lewat media secara resmi jd tidak ada blunder di masyarakat ,trimakasih..",[],"[{'id': 1066688316542640129, 'id_str': '1066688316542640129', 'screen_name': 'AWardana79'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,1,,[],https://twitter.com/AWardana79/status/1076186140028223488,,,,,,0,0,,1,1
221,1076183683172724736,1076102373532098560,1545417159000,2018-12-22,01:32:39,WIB,3501990380,iron_dizan,Dizan Wirayuda,,Ngeless..!,[],"[{'id': 3501990380, 'id_str': '3501990380', 'screen_name': 'Iron_Dizan'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 1066688316542640129, 'id_str': '1066688316542640129', 'screen_name': 'AWardana79'}]",[],[],[],1,0,0,,[],https://twitter.com/Iron_Dizan/status/1076183683172724736,,,,,,0,0,,1,1
241,1076173679803850752,1076173679803850752,1545414774000,2018-12-22,00:52:54,WIB,874912260,fajrihadiputra,NamaKosong,,"@BPJSKesehatanRI selamat malam min..  Mau tanya "", Istri saya mau berobat tapi kartu bpjsnya masih dalam proses, sebelumnya istri saya bayar mandiri sekarang ikut ke saya( suaminya) gimana caranya min ? Tks",[],"[{'id': 874912260, 'id_str': '874912260', 'screen_name': 'fajrihadiputra'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/fajrihadiputra/status/1076173679803850752,,,,,,0,0,,0,0
249,1076165626698260480,1075925912170815488,1545412854000,2018-12-22,00:20:54,WIB,149400163,auliayii,ayik,,Jateng katanya pada tes tadi mba huhu :( mba nya pas nulis surat lamaran langsung di tujukan ke pusat atau cabang ga,[],"[{'id': 149400163, 'id_str': '149400163', 'screen_name': 'auliayii'}, {'id': 2614808178, 'id_str': '2614808178', 'screen_name': 'Aulianurtris'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/auliayii/status/1076165626698260480,,,,,,0,0,,1,1
250,1076161831796797440,1076161831796797440,1545411949000,2018-12-22,00:05:49,WIB,269293465,haninggebu,HANI NGGEBU,,Maksudnya apa ya ?? @BPJSKesehatanRI @KemenkesRI @aniesbaswedan @Fraksi_Gerindra @RamliRizal pic.twitter.com/QM1Er03RiG,[],"[{'id': 269293465, 'id_str': '269293465', 'screen_name': 'HANINGGEBU'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 161236190, 'id_str': '161236190', 'screen_name': 'KemenkesRI'}, {'id': 110312278, 'id_str': '110312278', 'screen_name': 'aniesbaswedan'}, {'id': 2916147380, 'id_str': '2916147380', 'screen_name': 'Fraksi_Gerindra'}, {'id': 452992293, 'id_str': '452992293', 'screen_name': 'RamliRizal'}]","['bpjskesehatanri', 'kemenkesri', 'aniesbaswedan', 'fraksi_gerindra', 'ramlirizal']",[],['https://pbs.twimg.com/media/Du9LecHUUAEQFy_.jpg'],6,1,0,,[],https://twitter.com/HANINGGEBU/status/1076161831796797440,,,,,,0,0,,0,0
251,1076161156258004992,1076161156258004992,1545411788000,2018-12-22,00:03:08,WIB,204579116,hijacker76,eko andrianto,,"@BPJSKesehatanRI kartu bpjs anak saya hingga saat ini belum dikirim, pendaftaran sejak bulan september, mesti urus ke kantor cabang bpjs atau bisa via call center?",[],"[{'id': 204579116, 'id_str': '204579116', 'screen_name': 'hijacker76'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/hijacker76/status/1076161156258004992,,,,,,0,0,,0,0
252,1076160846705741824,1075215152985735168,1545411714000,2018-12-22,00:01:54,WIB,149400163,auliayii,ayik,,Iya mbaa aku kepoin komen2 di instagram. Wilayah jateng pada tes di smrg,[],"[{'id': 149400163, 'id_str': '149400163', 'screen_name': 'auliayii'}, {'id': 128149373, 'id_str': '128149373', 'screen_name': 'shofianidasn'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/auliayii/status/1076160846705741824,,,,,,0,0,,1,1
253,1076158086644002817,1075948520811581441,1545411056000,2018-12-21,23:50:56,WIB,792948964169388032,dennyyap1,Denny Yap,,Terus jawaban anda di tweet ini gmn dong?kok plin  Plan sih? pic.twitter.com/J5iMUuVBQQ,[],"[{'id': 792948964169388032, 'id_str': '792948964169388032', 'screen_name': 'DennyYap1'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 998048360912187394, 'id_str': '998048360912187394', 'screen_name': 'adhet11a'}]",[],[],['https://pbs.twimg.com/media/Du9IEhfUcAIzSys.jpg'],2,0,0,,[],https://twitter.com/DennyYap1/status/1076158086644002817,,,,,,0,0,,1,1
254,1076157796398166016,1076075609090973697,1545410987000,2018-12-21,23:49:47,WIB,1075711718100094979,boedi86716673,BoediTONEWOW,,Ia hoax,[],"[{'id': 1075711718100094979, 'id_str': '1075711718100094979', 'screen_name': 'Boedi86716673'}, {'id': 833632492808605696, 'id_str': '833632492808605696', 'screen_name': 'alifdianaputra'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/Boedi86716673/status/1076157796398166016,,,,,,0,0,,1,1
255,1076155699422318592,1076074622569742337,1545410487000,2018-12-21,23:41:27,WIB,430467527,putrasukir,Putra.Sukir,,Ya itu.. Saya sendiri pernah ngalamin selama 14 bulan gk bayar. Karna faktor E begitu mau pakai jadinya mesti bayar sampai 997.500. Lumayan nyesek jga sih. Jadi seperti kita berhutang..,[],"[{'id': 430467527, 'id_str': '430467527', 'screen_name': 'PutraSukir'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],2,0,0,,[],https://twitter.com/PutraSukir/status/1076155699422318592,,,,,,0,0,,1,1
256,1076155422329860097,1075959000091377664,1545410421000,2018-12-21,23:40:21,WIB,66631335,amarezs,N.W. Ramadhan,,Ooh begitu. Terus untuk sanksi administratif seperti yg tertera apa benar? Dan apa berlaku diseluruh indonesia? Atau setiap daerah berbeda?,[],"[{'id': 66631335, 'id_str': '66631335', 'screen_name': 'amarezs'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/amarezs/status/1076155422329860097,,,,,,0,0,,1,1
257,1076152142384119808,1075686399569850368,1545409639000,2018-12-21,23:27:19,WIB,170626832,_dheyy,Dhea Lupita Tammy,,PPOB?,[],"[{'id': 170626832, 'id_str': '170626832', 'screen_name': '_dheyy'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/_dheyy/status/1076152142384119808,,,,,,0,0,,1,1
258,1076152021923770368,1076152021923770368,1545409610000,2018-12-21,23:26:50,WIB,332130928,marlinasaras,marlinasaraswati,,"@BPJSKesehatanRI min, mau tanya.. hasil seleksi adm untuk ptt desember ini kapan ya?",[],"[{'id': 332130928, 'id_str': '332130928', 'screen_name': 'marlinasaras'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/marlinasaras/status/1076152021923770368,,,,,,0,0,,0,0
264,1076146420535590912,1076075609090973697,1545408275000,2018-12-21,23:04:35,WIB,833632492808605696,alifdianaputra,WithSockingSoda,,Artinya hoax?,[],"[{'id': 833632492808605696, 'id_str': '833632492808605696', 'screen_name': 'alifdianaputra'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 1075711718100094979, 'id_str': '1075711718100094979', 'screen_name': 'Boedi86716673'}]",[],[],[],1,0,0,,[],https://twitter.com/alifdianaputra/status/1076146420535590912,,,,,,0,0,,1,1
265,1076146079215702017,1076138095706140678,1545408193000,2018-12-21,23:03:13,WIB,2158565066,el_muhvi,Muhammad Lutvi,,"maaf mau nanya min,, untuk pengumuman rekrutmen PTT BPJS Kesehatan kapan dan dimana ya infonya?",[],"[{'id': 2158565066, 'id_str': '2158565066', 'screen_name': 'el_muhvi'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/el_muhvi/status/1076146079215702017,,,,,,0,0,,1,1
266,1076145960156225536,1076145960156225536,1545408165000,2018-12-21,23:02:45,WIB,1036864903301160960,imanuelparna,Parna Imanuel Simbolon,,Hallo @BPJSKesehatanRI Saya agak binggung dengan yg ditandai merah ini? Apakah ini sebuah ancaman?? Atau apakah?? Apakah ini Hoaks??? Tolong di jelaskan....  pic.twitter.com/ldk0lR36bE,[],"[{'id': 1036864903301160960, 'id_str': '1036864903301160960', 'screen_name': 'ImanuelParna'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/Du89C6QVYAAl9-F.jpg'],5,1,0,,[],https://twitter.com/ImanuelParna/status/1076145960156225536,,,,,,0,0,,0,0
274,1076140513940496384,1076138095706140678,1545406866000,2018-12-21,22:41:06,WIB,310130169,denisherip,Denis Heri P,,"Balas twit gue aja dulu, gak usah nyuruh nonton youtube kalau lo bisa ngetwit",[],"[{'id': 310130169, 'id_str': '310130169', 'screen_name': 'DenisHeriP'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/DenisHeriP/status/1076140513940496384,,,,,,0,0,,1,1
276,1076139451850489856,1076075609090973697,1545406613000,2018-12-21,22:36:53,WIB,1075711718100094979,boedi86716673,BoediTONEWOW,,Terima kasih atas info nya,[],"[{'id': 1075711718100094979, 'id_str': '1075711718100094979', 'screen_name': 'Boedi86716673'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Boedi86716673/status/1076139451850489856,,,,,,0,0,,1,1
296,1076134025184440320,1076134025184440320,1545405319000,2018-12-21,22:15:19,WIB,1570180369,zeni_q,zeni fathul ulum,,"@BPJSKesehatanRI min, tanya kalo asn, dulu waktu pembuatan masih ikut kk orang tau,saat ini sudah menikah dan punya kk sendiri? perlukah perbaharui data, bisa gak via moblie jkn?",[],"[{'id': 1570180369, 'id_str': '1570180369', 'screen_name': 'zeni_q'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/zeni_q/status/1076134025184440320,,,,,,0,0,,0,0
